trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
28,1,28,1,7,8,W,4,1,14,0.5,0.03571428571428571,0.2177290803021086,0.2818752628351961,2.460877687553875,0.0,0.0
29,1,25,0,3,4,S,3,1,7,0.28,0.2,0.3604154471307993,0.28502084612846373,2.4433227139525115,0.0,0.0
30,0,80,0,6,1,W,1,7,11,0.0,0.15,0.9289470100775361,0.32353506088256834,2.4603847399703227,0.0,0.0
31,1,28,0,2,1,N,7,7,15,0.5357142857142857,0.2857142857142857,0.4856786437407469,0.2856729397816317,2.4164736033916205,0.0,0.0
32,1,20,1,7,6,E,6,3,14,0.7,0.1,0.19823507517576217,0.283717031031847,2.4447508476441726,0.0,0.0
33,1,14,1,6,8,W,3,4,7,0.5,0.07142857142857142,0.31158641166985035,0.28819106625659124,2.296042362494128,0.0,0.0
34,0,80,0,5,6,S,4,8,3,0.0,1.0,0.7496867947280407,0.281740915030241,2.429275836038869,0.0,0.0
35,0,80,0,5,6,N,1,2,10,0.0,0.15,0.26008181138895453,0.30361889600753783,2.410615948610939,0.0,0.0
36,0,80,0,3,3,E,1,6,5,0.0,0.4875,0.325686266773846,0.2937362505123019,2.4271212263556663,0.0,0.0
37,1,25,0,6,5,E,6,3,12,0.48,0.16,0.23986729461699724,0.29275979459285734,2.3961156443692744,0.0,0.0
38,0,80,0,8,1,N,5,6,14,0.0,0.2,0.8508169478736818,0.30731760449707507,2.4445726499834564,0.0,0.0
39,1,10,0,7,5,S,5,6,3,0.3,0.5,0.7113033086061478,0.30878094732761385,2.377343800617382,0.0,0.0
40,1,61,0,1,5,W,5,6,7,0.11475409836065574,0.03278688524590164,0.3531929025823464,0.32000698491198115,2.427413724706371,0.0,0.0
41,1,9,0,3,5,N,5,8,5,0.5555555555555556,0.4444444444444444,0.40183493306135964,0.28885531591044533,2.4402417798733547,0.0,0.0
42,0,80,1,8,8,E,2,5,9,0.0,0.675,0.2994537094491534,0.2954819926992059,2.4218830789322965,0.0,0.0
43,1,76,0,4,3,W,8,8,11,0.14473684210526316,0.3815789473684211,0.8360855179918488,0.3002289082658918,2.469426634457992,0.0,0.0
44,1,4,0,1,2,W,3,1,3,0.75,1.0,1.1290468871593475,0.2963666692376137,2.246771997306496,0.0,0.0
45,1,12,0,1,3,E,8,1,9,0.75,0.25,0.47144360390181345,0.2908754919966062,2.3207220753344395,0.0,0.0
