trial,success,steps,collisions,start_row,start_col,start_heading,goal_row,goal_col,shortest_dist,path_efficiency,belief_error_rate,mean_entropy,mean_context_std,mean_ms_per_step,noise_sigma,mask_fraction
15,0,80,0,2,1,E,3,8,10,0.0,0.025,0.6299920298159123,0.2899748019874096,2.5079727842239663,0.0,0.0
16,0,80,0,5,2,S,1,2,6,0.0,0.85,0.6371884250082076,0.31185913980007174,2.486221623257734,0.0,0.0
17,0,80,1,1,7,S,7,2,13,0.0,0.5625,0.6885914154234343,0.29500591959804295,2.459707202069694,0.0,0.0
18,0,80,0,8,4,E,7,2,3,0.0,0.75,0.8093424660619348,0.2988614358007908,2.4532112118322402,0.0,0.0
19,1,21,0,8,7,E,4,3,12,0.5714285714285714,0.23809523809523808,0.3539117943672907,0.27857480020750136,2.4731314236608646,0.0,0.0
20,0,80,0,8,3,N,3,8,14,0.0,0.875,1.0541355527937413,0.26138220019638536,2.4612943569081835,0.0,0.0
21,0,80,0,5,1,N,7,6,15,0.0,0.3125,0.7943079957738519,0.2914826074615121,2.474177498515928,0.0,0.0
22,0,80,0,4,8,S,1,6,7,0.0,0.575,0.46410523031372575,0.2894699929282069,2.4683283423655666,0.0,0.0
23,0,80,0,5,1,N,3,6,7,0.0,0.325,0.8212716683745385,0.2919376416131854,2.520038699003635,0.0,0.0
24,0,80,0,8,6,N,4,7,7,0.0,0.05,0.3501113912279834,0.2926251018419862,2.469515636039432,0.0,0.0
25,1,26,0,7,8,S,6,1,14,0.5384615384615384,0.23076923076923078,0.3233813244598703,0.2748595905991701,2.5190063080607126,0.0,0.0
26,1,5,0,1,5,W,3,6,3,0.6,0.0,0.37003732435405257,0.28376070857048036,2.471901790704578,0.0,0.0
27,0,80,0,7,8,W,4,7,4,0.0,0.0875,0.42137669363582975,0.28730255346745254,2.4435338127659634,0.0,0.0
28,1,37,0,7,8,W,4,1,14,0.3783783783783784,0.13513513513513514,0.41494208089755596,0.27638298675820633,2.429241105297429,0.0,0.0
29,0,80,0,3,4,S,3,1,7,0.0,0.25,0.7651623635203577,0.2734612811356783,2.495173498027725,0.0,0.0
30,0,80,0,6,1,W,1,7,11,0.0,0.125,0.7330623364076019,0.3164301848039031,2.4870509834727272,0.0,0.0
31,0,80,0,2,1,N,7,7,15,0.0,0.1125,0.3688173640985042,0.3182617319747806,2.4967162375105545,0.0,0.0
32,0,80,0,7,6,E,6,3,14,0.0,0.0625,0.12285813817579765,0.3232423523440957,2.4338023096788675,0.0,0.0
33,1,11,0,6,8,W,3,4,7,0.6363636363636364,0.18181818181818182,0.17789028026163578,0.2737338217821988,2.42817964383655,0.0,0.0
34,0,80,44,5,6,S,4,8,3,0.0,1.0,0.9438310481607914,0.29334237445145844,2.421777488052612,0.0,0.0
35,0,80,0,5,6,N,1,2,10,0.0,0.125,0.4631112810879131,0.3010410854592919,2.4547032240661792,0.0,0.0
36,0,80,0,3,3,E,1,6,5,0.0,0.625,0.5884289378067479,0.2904872965067625,2.4588159765698947,0.0,0.0
37,1,35,0,6,5,E,6,3,12,0.34285714285714286,0.2571428571428571,0.6241398039806102,0.3019268385001591,2.412241341413132,0.0,0.0
38,0,80,2,8,1,N,5,6,14,0.0,0.65,1.1177091078367085,0.317124673910439,2.441497090330813,0.0,0.0
39,1,10,0,7,5,S,5,6,3,0.3,0.4,0.13153553223237396,0.30468150079250333,2.398372901370749,0.0,0.0
40,0,80,0,1,5,W,5,6,7,0.0,0.0375,0.2854748956975527,0.32114833891391753,2.477465212723473,0.0,0.0
41,1,9,0,3,5,N,5,8,5,0.5555555555555556,0.4444444444444444,0.28109847221316564,0.28329313132498,2.502338553313166,0.0,0.0
42,0,80,0,8,8,E,2,5,9,0.0,0.725,0.5575174629222601,0.2854049693793058,2.4777175509370863,0.0,0.0
43,0,80,0,4,3,W,8,8,11,0.0,0.0375,0.2672314859577455,0.32458512373268605,2.516506462416146,0.0,0.0
44,1,8,0,1,2,W,3,1,3,0.375,0.75,1.022216523066163,0.2847210764884949,2.5256566295865923,0.0,0.0
45,1,14,0,1,3,E,8,1,9,0.6428571428571429,0.2857142857142857,0.46462136453815867,0.2922722516315324,2.5056307910875018,0.0,0.0
